index,id,title,category,comment
359,15,Dumped boat and trailer,General,"It is now a year since this boat and trailer were dumped outside our place, parked over the top of the fire hydrant!"
360,150,Dangerous driving,General,There are many people using Stokes Street as an alternative to driving on the Pacific Highway and this is causing a very dangerous situation in a residential area. I get tooted at and alot of drivers drive between 60-80kms per hour. My 5 year old daughter is completely frightened to cross with me because of how the drivers use this street.
361,152,Diamond Road Diamond Beach 2430,General,When is this road going to be repaired so it lasts longer than the tar and gravel bandaid approach over the past years.
362,156,Graffiti on poles,General,Graffiti on poles outside 5 Cullen street
363,157,Street sign loose,General,The street sign bracket requires repair. The sign is crooked and may fall off.
364,16,Thanks,General,Just want to thank you for the great job in kerb and guttering Pantawara Street Balcolyn. Its changed the ambience and feel of the whole area - its valued! Appreciated by many who walk this street to the Lake.
365,163,Dangerous and deadly,General,"The Bundeena Drive is uneven, has grass growing through it, big pot holes, of camber dangerous corners, slippery even when not wet."
366,164,Excessive speeding,General,"We will one day have a death on our street. This is a 50km/h street and we can often have cars or motor bikes coming up over the crest doing between70 and even 90 kmh. On Queens Birthday we actually had a car leave the street , career through our neighbours yard and into my car in the driveway. It was extremley lucky that the car was parked where it was otherwise (fire brigade stated) if he hit the house, it would have come down. I have been told the problem is council and police. i just hope we dont have a death prior something being done. I would request (as most in neighbourhood have discussed) some traffic calming devices."
367,165,Please repair this road,General,Brisbane St Murwillumbah is a disgraceful mess of terrible potholes. Both sides of the street are as bad as each other. I have to drive down this street everyday for my business and it is ruining my car
368,166,Street floods when it rains,General,When we experience significant rain in short period the storm water drains in the street can't take the water away fast enough.
369,167,Uneven road surface,General,"There's a significant dip in the road surface, particularly in the right lane northbound on Hill Road just beyond where traffic exits the M4 onto Hill Road. Due to the size of the dip, I usually slow to about 25km/h - something drivers behind don't always anticipate or appreciate, however going into the dip at 50 or 60 km/h causes significant jarring to the car, its driver and passengers."
370,168,Road Base Damage,General,The hole length of Queen street has major road way base/ foundation damage. Street gets surface patches every so often but not major repairs as needed.
371,17,Broken or Missing Concrete Tiles,General,Tiles are missing from dividers / seating areas in Willow Park. It could be dangerous to children playing in the park.
372,171,Pot holes,General,"The road way has broken away on the edges leaving pot holes, cars travelling toward Millers road have to move to the middle of the road to avoid the pot holes as it is on a bend in the road the situation can be dangerous"
373,172,Re-sealing needed,General,"Mount Browne Road needs re-sealing from approximately 2 kilometres from the Coramba Road turn off to where it adjoins Upper Orara Road. The road is full of patched up potholes and is very bumpy. There is a huge pothole where I have marked on the map. This section of the road constantly needs repairing, especially after rain."
374,173,"Pot holes, uneven surface",General,"Lovely wide road, patched and patched, needs proper resurfacing and fixing............."
375,174,Pot Hole,General,A hole as been fixed there years ago and now its starting to cave in
376,175,Hillcrest Ave Nowra,General,Road consists of patches on patches and has heavy volume traffic use.
377,176,Blocked drains,General,Clear the drains which has been blocked by Karabar High School students who throw rubbish into the drains
378,177,Pot holes,General,"There are potholes and the road is uneven out the front of my place, No 14 as this is where the school bus's stop to pick up and drop down"
379,178,Line Pine Avenue Umina Beach,General,I drive daily along Lone Pine Avenue Umina Beach and the road is terrible. The road is covered with potholes and bad edges. Almost daily I have to come to a stop on the side of the road while waiting for other traffic to pass as they drive in the middle of the road to avoid potholes. Not only is the road in terrible condition it is getting more and more dangerous every day. I can't believe in 2014 a main road like this is still has no guttering. Once again the peninsula roads are neglected.
